Lead_ID,Source,Program_Interested,Date_Enquired,Call_Attended,Demo_Attended,Follow_Ups,Days_to_First_Contact,Counselor_Name,Lead_Score,Converted
L14679,WhatsApp,BCA,2025-03-07,Yes,Yes,4,5,Counselor_44,31,No
L14680,Website,BCOM,2025-03-14,Yes,Yes,4,2,Counselor_34,64,Yes
L14681,Website,MSC,2025-02-27,Yes,Yes,4,3,Counselor_25,90,Yes
L14682,LinkedIn,PGCP,2025-04-30,Yes,No,6,0,Counselor_16,66,No
L14683,Instagram,MSC,2025-01-07,Yes,Yes,1,2,Counselor_11,20,No
L14684,Referral,BCA,2025-03-06,Yes,No,4,2,Counselor_29,35,No
L14685,WhatsApp,MCA,2025-01-10,Yes,Yes,3,0,Counselor_19,85,No
L14686,YouTube,MCOM,2025-02-20,Yes,Yes,1,5,Counselor_21,95,No
L14687,LinkedIn,MA,2025-04-25,Yes,Yes,2,3,Counselor_46,24,No
L14688,Facebook,BCOM,2025-04-11,Yes,Yes,3,5,Counselor_10,20,No
L14689,Facebook,MCOM,2025-04-27,Yes,Yes,3,3,Counselor_39,25,No
L14690,WhatsApp,MCOM,2025-03-05,No,No,1,0,Counselor_24,20,No
L14691,Google Ads,MCOM,2025-01-02,No,No,0,1,Counselor_48,69,No
L14692,LinkedIn,MSC,2025-02-12,No,No,0,3,Counselor_3,71,No
L14693,Google Ads,MCOM,2025-03-27,Yes,Yes,1,1,Counselor_17,68,No
L14694,Google Ads,MA,2025-04-17,No,No,2,4,Counselor_22,52,No
L14695,YouTube,BCOM,2025-04-03,Yes,No,1,2,Counselor_34,23,No
L14696,Facebook,BCOM,2025-04-19,No,No,0,2,Counselor_35,84,No
L14697,Google Ads,MCOM,2025-02-14,Yes,Yes,3,3,Counselor_7,61,Yes
L14698,LinkedIn,BCOM,2025-01-17,Yes,Yes,2,4,Counselor_2,47,No
L14699,Instagram,BCA,2025-03-10,Yes,Yes,5,5,Counselor_7,22,No
L14700,Referral,BA,2025-01-08,No,No,2,4,Counselor_34,20,No
L14701,Referral,MCA,2025-04-11,Yes,No,2,4,Counselor_28,58,No
L14702,Google Ads,MCOM,2025-04-21,No,No,1,3,Counselor_50,71,No
L14703,WhatsApp,BSC,2025-01-12,No,No,1,1,Counselor_22,87,No
L14704,Facebook,BCOM,2025-03-20,No,No,0,2,Counselor_30,26,No
L14705,YouTube,PGDM,2025-01-12,No,No,1,0,Counselor_42,76,No
L14706,Google Ads,MCA,2025-04-16,Yes,Yes,2,0,Counselor_16,27,No
L14707,Instagram,BA,2025-02-14,Yes,No,5,2,Counselor_1,38,No
L14708,Google Ads,BCOM,2025-01-13,Yes,Yes,4,1,Counselor_46,69,Yes
L14709,YouTube,MBA,2025-03-16,Yes,Yes,3,0,Counselor_35,45,No
L14710,Google Ads,BCOM,2025-01-24,No,No,1,3,Counselor_37,66,No
L14711,Referral,PGCP,2025-03-11,No,No,0,1,Counselor_11,87,No
L14712,YouTube,BCA,2025-01-25,No,No,1,4,Counselor_31,25,No
L14713,Referral,PGCP,2025-03-01,Yes,Yes,1,1,Counselor_24,42,No
L14714,Facebook,BA,2025-01-04,No,No,1,2,Counselor_39,65,No
L14715,Facebook,BA,2025-01-08,Yes,Yes,5,5,Counselor_33,57,No
L14716,YouTube,MBA,2025-02-07,No,No,1,0,Counselor_46,48,No
L14717,Google Ads,MBA,2025-02-12,Yes,No,3,0,Counselor_38,34,No
L14718,Google Ads,PGDM,2025-05-01,Yes,No,5,3,Counselor_2,88,No
L14719,LinkedIn,BSC,2025-04-29,No,No,1,4,Counselor_3,86,No
L14720,WhatsApp,MA,2025-02-20,No,No,0,5,Counselor_42,35,No
L14721,Referral,MSC,2025-01-30,Yes,Yes,4,4,Counselor_23,40,No
L14722,Instagram,PGDM,2025-02-20,Yes,No,3,3,Counselor_38,88,No
L14723,YouTube,MA,2025-02-12,Yes,Yes,1,4,Counselor_3,28,No
L14724,Google Ads,BCA,2025-03-21,No,No,1,2,Counselor_19,84,No
L14725,Google Ads,MSC,2025-01-14,Yes,Yes,4,2,Counselor_28,49,No
L14726,Referral,BCA,2025-04-28,No,No,2,1,Counselor_14,43,No
L14727,Referral,PGDM,2025-02-21,Yes,No,6,0,Counselor_30,33,No
L14728,Website,BCOM,2025-01-20,Yes,Yes,4,1,Counselor_39,41,No
L14729,Instagram,MCA,2025-01-18,Yes,Yes,5,2,Counselor_14,79,No
L14730,WhatsApp,MCA,2025-02-26,Yes,Yes,5,3,Counselor_34,37,No
L14731,YouTube,BSC,2025-03-07,Yes,Yes,5,5,Counselor_27,65,No
L14732,LinkedIn,MA,2025-03-30,Yes,Yes,1,3,Counselor_9,77,Yes
L14733,LinkedIn,BCA,2025-01-26,Yes,Yes,5,4,Counselor_21,69,Yes
L14734,Instagram,MSC,2025-02-18,Yes,Yes,5,2,Counselor_4,36,No
L14735,LinkedIn,PGCP,2025-03-04,Yes,No,6,4,Counselor_37,28,No
L14736,YouTube,BA,2025-01-10,No,No,2,2,Counselor_26,57,No
L14737,YouTube,MSC,2025-01-12,Yes,Yes,4,1,Counselor_42,89,Yes
L14738,YouTube,BCOM,2025-02-08,Yes,No,4,2,Counselor_40,48,No
L14739,WhatsApp,MCA,2025-01-11,No,No,0,2,Counselor_39,38,No
L14740,Google Ads,BA,2025-01-10,Yes,Yes,1,5,Counselor_12,70,Yes
L14741,Instagram,BCA,2025-01-17,Yes,Yes,3,2,Counselor_30,71,Yes
L14742,LinkedIn,BSC,2025-03-25,Yes,Yes,2,0,Counselor_25,76,No
L14743,Referral,BCA,2025-02-17,Yes,Yes,5,5,Counselor_49,58,No
L14744,Website,PGDM,2025-01-29,Yes,Yes,6,3,Counselor_50,62,Yes
L14745,Instagram,MBA,2025-02-20,Yes,Yes,5,4,Counselor_19,54,No
L14746,Google Ads,MSC,2025-02-01,Yes,No,3,4,Counselor_14,79,No
L14747,LinkedIn,PGCP,2025-01-13,Yes,Yes,6,4,Counselor_9,40,No
L14748,YouTube,PGDM,2025-01-28,Yes,No,4,5,Counselor_11,70,No
L14749,Instagram,MCA,2025-01-05,No,No,1,4,Counselor_4,76,No
L14750,WhatsApp,MCOM,2025-03-01,Yes,No,4,1,Counselor_41,40,No
L14751,Google Ads,PGDM,2025-02-08,Yes,Yes,2,0,Counselor_35,59,No
L14752,Referral,MBA,2025-03-28,Yes,Yes,1,2,Counselor_10,44,No
L14753,Referral,MCOM,2025-04-13,Yes,No,6,3,Counselor_24,21,No
L14754,LinkedIn,MSC,2025-04-19,Yes,Yes,3,2,Counselor_7,50,No
L14755,Referral,MCA,2025-04-12,Yes,Yes,6,2,Counselor_31,81,No
L14756,Referral,MA,2025-04-28,Yes,Yes,1,4,Counselor_26,45,No
L14757,LinkedIn,BA,2025-04-17,Yes,No,2,2,Counselor_42,93,No
L14758,WhatsApp,BCOM,2025-04-29,No,No,0,0,Counselor_7,45,No
L14759,LinkedIn,MBA,2025-03-12,Yes,Yes,2,3,Counselor_38,65,Yes
L14760,Instagram,BA,2025-03-30,Yes,Yes,4,4,Counselor_31,49,No
L14761,YouTube,PGDM,2025-02-24,No,No,1,4,Counselor_49,35,No
L14762,Google Ads,MA,2025-04-02,Yes,No,3,3,Counselor_18,20,No
L14763,Instagram,MCOM,2025-01-07,Yes,No,3,2,Counselor_15,39,No
L14764,WhatsApp,MA,2025-02-16,No,No,0,4,Counselor_12,75,No
L14765,Referral,PGCP,2025-03-17,Yes,Yes,4,4,Counselor_4,78,Yes
L14766,WhatsApp,MA,2025-01-04,No,No,0,1,Counselor_32,35,No
L14767,Google Ads,MA,2025-03-11,No,No,0,3,Counselor_23,21,No
L14768,YouTube,BSC,2025-01-06,Yes,Yes,3,2,Counselor_11,79,Yes
L14769,Referral,MCOM,2025-02-24,Yes,Yes,2,4,Counselor_26,46,No
L14770,Facebook,PGDM,2025-03-25,Yes,No,1,2,Counselor_21,44,No
L14771,Website,MCOM,2025-01-10,No,No,1,0,Counselor_50,23,No
L14772,YouTube,BSC,2025-03-24,No,No,1,3,Counselor_12,85,No
L14773,Website,BA,2025-03-24,No,No,1,0,Counselor_18,91,No
L14774,Referral,BCOM,2025-01-09,Yes,Yes,1,5,Counselor_25,50,No
L14775,Instagram,MCOM,2025-03-24,Yes,Yes,3,1,Counselor_38,53,No
L14776,LinkedIn,PGDM,2025-04-05,No,No,1,5,Counselor_23,31,No
L14777,Referral,BCA,2025-04-23,No,No,2,1,Counselor_44,56,No
L14778,Google Ads,MCOM,2025-01-21,Yes,Yes,3,2,Counselor_27,40,No
L14779,WhatsApp,BSC,2025-04-08,No,No,1,2,Counselor_31,60,No
L14780,Google Ads,MBA,2025-01-12,Yes,Yes,5,2,Counselor_19,20,No
L14781,Referral,MBA,2025-01-20,No,No,1,2,Counselor_39,56,No
L14782,LinkedIn,MSC,2025-02-09,Yes,Yes,6,5,Counselor_38,52,No
L14783,Referral,MA,2025-01-18,Yes,Yes,6,0,Counselor_50,22,No
L14784,WhatsApp,BSC,2025-02-11,Yes,Yes,1,0,Counselor_15,40,No
L14785,Referral,MBA,2025-02-06,No,No,0,2,Counselor_20,29,No
L14786,Google Ads,BA,2025-01-14,Yes,Yes,2,5,Counselor_13,50,No
L14787,Referral,BA,2025-03-17,Yes,No,2,2,Counselor_49,90,No
L14788,Instagram,PGCP,2025-01-13,No,No,0,0,Counselor_13,73,No
L14789,Facebook,BCA,2025-02-05,Yes,No,4,2,Counselor_9,86,No
L14790,Instagram,BSC,2025-04-17,Yes,Yes,2,3,Counselor_8,34,No
L14791,YouTube,MSC,2025-03-27,Yes,No,6,1,Counselor_13,30,No
L14792,WhatsApp,BCA,2025-03-11,Yes,Yes,1,3,Counselor_13,38,No
L14793,YouTube,MSC,2025-02-16,Yes,No,4,3,Counselor_41,60,No
L14794,Instagram,PGCP,2025-04-10,Yes,Yes,1,4,Counselor_49,71,No
L14795,Google Ads,MCOM,2025-02-25,Yes,Yes,2,1,Counselor_45,24,No
L14796,Referral,BCA,2025-02-05,No,No,0,5,Counselor_22,54,No
L14797,Website,BA,2025-02-26,Yes,Yes,3,0,Counselor_30,89,No
L14798,Website,MBA,2025-04-18,Yes,No,6,4,Counselor_12,28,No
L14799,Website,BCOM,2025-01-14,Yes,No,6,4,Counselor_10,46,No
L14800,WhatsApp,BSC,2025-01-06,No,No,1,1,Counselor_44,27,No
L14801,Instagram,BA,2025-01-07,No,No,1,4,Counselor_21,58,No
L14802,YouTube,MA,2025-03-18,Yes,No,4,0,Counselor_28,58,No
L14803,Instagram,BCA,2025-03-07,Yes,No,3,1,Counselor_7,60,No
L14804,YouTube,BCOM,2025-03-26,Yes,Yes,3,1,Counselor_49,30,No
L14805,Referral,MCA,2025-03-18,Yes,No,4,4,Counselor_39,58,No
L14806,YouTube,PGDM,2025-03-21,Yes,No,4,3,Counselor_42,80,No
L14807,Facebook,BCOM,2025-01-25,Yes,Yes,2,0,Counselor_45,21,No
L14808,Google Ads,BCOM,2025-04-30,Yes,Yes,6,3,Counselor_11,72,No
L14809,Referral,MCA,2025-04-10,No,No,1,4,Counselor_11,82,No
L14810,LinkedIn,MSC,2025-01-05,Yes,No,5,1,Counselor_4,84,No
L14811,LinkedIn,PGCP,2025-04-01,Yes,No,3,2,Counselor_24,24,No
L14812,Instagram,PGDM,2025-03-31,No,No,1,1,Counselor_33,60,No
L14813,Referral,MSC,2025-04-25,Yes,Yes,5,3,Counselor_43,59,No
L14814,YouTube,BSC,2025-02-18,No,No,1,5,Counselor_16,55,No
L14815,Instagram,BCOM,2025-01-24,Yes,Yes,5,3,Counselor_45,43,No
L14816,Website,MBA,2025-04-29,Yes,Yes,4,1,Counselor_26,52,No
L14817,Instagram,BA,2025-04-06,Yes,Yes,6,2,Counselor_14,75,No
L14818,YouTube,MSC,2025-04-07,Yes,Yes,4,0,Counselor_20,67,No
L14819,Instagram,BA,2025-01-26,Yes,Yes,5,2,Counselor_38,56,No
L14820,Instagram,PGCP,2025-02-21,No,No,2,0,Counselor_11,28,No
L14821,Facebook,BSC,2025-02-22,No,No,0,0,Counselor_41,91,No
L14822,Facebook,MSC,2025-03-29,Yes,No,4,5,Counselor_27,55,No
L14823,WhatsApp,BCOM,2025-01-16,No,No,0,4,Counselor_27,29,No
L14824,Google Ads,MBA,2025-04-02,Yes,Yes,4,4,Counselor_6,63,Yes
L14825,Google Ads,MA,2025-03-24,Yes,No,6,0,Counselor_22,37,No
L14826,Referral,BSC,2025-01-20,Yes,No,4,4,Counselor_10,43,No
L14827,WhatsApp,PGCP,2025-02-08,Yes,Yes,3,0,Counselor_31,71,Yes
L14828,WhatsApp,MA,2025-01-20,Yes,Yes,1,4,Counselor_3,55,No
L14829,Facebook,BA,2025-02-18,Yes,Yes,2,4,Counselor_26,71,Yes
L14830,Google Ads,BA,2025-04-05,Yes,No,4,4,Counselor_20,62,No
L14831,YouTube,MCOM,2025-04-11,Yes,No,2,5,Counselor_23,34,No
L14832,YouTube,MA,2025-01-02,No,No,2,0,Counselor_32,91,No
L14833,Facebook,MA,2025-02-14,No,No,1,1,Counselor_14,21,No
L14834,Website,MBA,2025-01-24,No,No,1,5,Counselor_49,66,No
L14835,Website,MSC,2025-03-12,Yes,No,5,0,Counselor_21,60,No
L14836,Facebook,BA,2025-03-28,Yes,Yes,6,2,Counselor_23,44,No
L14837,YouTube,BSC,2025-01-24,Yes,Yes,1,0,Counselor_50,84,Yes
L14838,WhatsApp,MA,2025-03-16,Yes,Yes,2,3,Counselor_43,74,Yes
L14839,Google Ads,PGCP,2025-03-07,Yes,Yes,2,3,Counselor_42,95,No
L14840,WhatsApp,PGDM,2025-04-09,No,No,0,0,Counselor_32,80,No
L14841,Website,MBA,2025-04-30,Yes,No,2,2,Counselor_24,80,No
L14842,Google Ads,PGCP,2025-02-10,Yes,Yes,2,0,Counselor_35,24,No
L14843,LinkedIn,BSC,2025-02-14,Yes,Yes,2,1,Counselor_48,69,Yes
L14844,YouTube,PGCP,2025-01-10,Yes,No,6,5,Counselor_22,89,No
L14845,YouTube,MSC,2025-04-14,Yes,Yes,2,4,Counselor_45,37,No
L14846,Referral,MCOM,2025-01-10,Yes,Yes,6,3,Counselor_18,43,No
L14847,Google Ads,PGDM,2025-03-16,No,No,1,3,Counselor_41,57,No
L14848,Instagram,PGCP,2025-04-09,Yes,Yes,4,0,Counselor_42,58,No
L14849,Referral,BCOM,2025-02-03,Yes,Yes,2,5,Counselor_22,55,No
L14850,Facebook,MA,2025-03-07,Yes,Yes,5,2,Counselor_27,68,Yes
L14851,Website,MCOM,2025-01-02,No,No,2,3,Counselor_6,91,No
L14852,WhatsApp,PGCP,2025-03-08,Yes,No,2,5,Counselor_28,64,No
L14853,Facebook,MSC,2025-03-04,No,No,1,1,Counselor_44,24,No
L14854,LinkedIn,MA,2025-02-19,Yes,Yes,6,1,Counselor_10,84,No
L14855,WhatsApp,PGCP,2025-03-18,No,No,2,1,Counselor_28,53,No
L14856,Referral,BSC,2025-01-07,Yes,No,4,1,Counselor_6,80,No
L14857,Instagram,MCA,2025-02-27,Yes,Yes,4,1,Counselor_10,49,No
L14858,Facebook,MA,2025-04-20,Yes,No,2,5,Counselor_44,89,No
L14859,LinkedIn,BCA,2025-03-26,Yes,Yes,3,5,Counselor_13,89,Yes
L14860,Website,MA,2025-01-18,No,No,2,4,Counselor_7,52,No
L14861,Website,MCA,2025-04-09,Yes,Yes,2,5,Counselor_44,46,No
L14862,Facebook,MCA,2025-03-06,Yes,Yes,5,4,Counselor_21,67,No
L14863,Instagram,MA,2025-01-19,Yes,No,2,5,Counselor_25,63,No
L14864,YouTube,MSC,2025-02-20,Yes,Yes,6,1,Counselor_11,82,Yes
L14865,Instagram,BCOM,2025-05-01,Yes,Yes,6,0,Counselor_49,89,No
L14866,WhatsApp,MBA,2025-02-08,Yes,Yes,5,5,Counselor_7,48,No
L14867,Instagram,MA,2025-01-06,Yes,No,5,4,Counselor_27,62,No
L14868,Facebook,BA,2025-03-17,Yes,No,5,0,Counselor_3,69,No
L14869,LinkedIn,MBA,2025-02-01,No,No,1,3,Counselor_3,24,No
L14870,YouTube,BCOM,2025-02-28,No,No,2,2,Counselor_27,54,No
L14871,Google Ads,BCA,2025-02-03,Yes,Yes,6,4,Counselor_40,94,No
L14872,WhatsApp,MBA,2025-01-31,Yes,No,4,4,Counselor_3,75,No
L14873,Google Ads,BSC,2025-02-17,Yes,Yes,4,3,Counselor_1,93,Yes
L14874,Google Ads,BCA,2025-04-21,Yes,Yes,3,2,Counselor_8,67,Yes
L14875,Website,MBA,2025-03-17,Yes,No,6,3,Counselor_21,44,No
L14876,YouTube,BSC,2025-02-01,Yes,Yes,6,0,Counselor_45,61,No
L14877,WhatsApp,BSC,2025-02-03,Yes,Yes,2,3,Counselor_43,89,Yes
L14878,Referral,BCA,2025-02-18,No,No,0,0,Counselor_3,63,No
L14879,YouTube,BA,2025-02-25,No,No,2,1,Counselor_17,59,No
L14880,Instagram,MSC,2025-04-07,Yes,No,2,1,Counselor_31,75,No
L14881,WhatsApp,PGCP,2025-04-09,Yes,No,1,3,Counselor_29,37,No
L14882,LinkedIn,MCOM,2025-01-25,Yes,Yes,6,1,Counselor_39,80,No
L14883,Instagram,BSC,2025-01-10,No,No,1,0,Counselor_9,51,No
L14884,Instagram,BCA,2025-02-09,Yes,No,4,3,Counselor_24,50,No
L14885,Referral,MCOM,2025-04-12,Yes,Yes,1,0,Counselor_11,91,Yes
L14886,YouTube,BA,2025-04-30,Yes,Yes,3,3,Counselor_27,23,No
L14887,Google Ads,BSC,2025-03-14,Yes,Yes,3,3,Counselor_5,82,No
L14888,Website,MCOM,2025-01-14,No,No,0,3,Counselor_46,90,No
L14889,Website,MSC,2025-02-03,Yes,Yes,3,0,Counselor_38,62,Yes
L14890,Facebook,MCOM,2025-03-14,Yes,Yes,3,4,Counselor_35,69,Yes
L14891,LinkedIn,MCOM,2025-02-03,Yes,Yes,5,1,Counselor_45,36,No
L14892,Referral,BCOM,2025-02-03,No,No,1,2,Counselor_36,76,No
L14893,Facebook,MBA,2025-01-26,No,No,1,4,Counselor_20,34,No
L14894,Google Ads,MBA,2025-04-13,Yes,Yes,5,2,Counselor_46,60,No
L14895,WhatsApp,PGDM,2025-01-14,Yes,Yes,5,0,Counselor_7,64,No
L14896,Instagram,PGDM,2025-01-27,Yes,No,4,0,Counselor_13,89,No
L14897,Google Ads,PGCP,2025-04-12,No,No,1,5,Counselor_29,55,No
L14898,Instagram,BA,2025-04-15,Yes,Yes,3,4,Counselor_17,28,No
L14899,Facebook,MSC,2025-03-06,Yes,Yes,6,5,Counselor_11,37,No
L14900,Website,BA,2025-02-13,Yes,Yes,2,3,Counselor_49,29,No
L14901,YouTube,PGDM,2025-04-11,Yes,No,5,1,Counselor_13,77,No
L14902,YouTube,MA,2025-04-30,Yes,Yes,4,4,Counselor_41,68,Yes
L14903,YouTube,MSC,2025-04-28,Yes,Yes,3,2,Counselor_22,53,No
L14904,LinkedIn,MA,2025-01-17,No,No,1,1,Counselor_39,80,No
L14905,Website,MCA,2025-03-02,Yes,Yes,5,0,Counselor_15,49,No
L14906,Instagram,PGCP,2025-04-12,No,No,2,2,Counselor_23,45,No
L14907,YouTube,MCOM,2025-03-04,No,No,0,2,Counselor_22,84,No
L14908,LinkedIn,PGDM,2025-02-05,No,No,0,3,Counselor_19,38,No
L14909,YouTube,BSC,2025-01-12,No,No,1,2,Counselor_8,56,No
L14910,Facebook,MA,2025-04-07,Yes,Yes,4,4,Counselor_25,26,No
L14911,LinkedIn,MBA,2025-03-30,No,No,0,5,Counselor_9,64,No
L14912,Instagram,MA,2025-02-04,No,No,1,5,Counselor_38,68,No
L14913,Google Ads,BCA,2025-03-07,Yes,Yes,5,0,Counselor_40,53,No
L14914,Instagram,MSC,2025-01-04,No,No,0,2,Counselor_21,21,No
L14915,WhatsApp,MSC,2025-02-21,No,No,2,5,Counselor_5,62,No
L14916,Website,BCOM,2025-01-24,No,No,2,0,Counselor_39,73,No
L14917,Website,BSC,2025-02-23,No,No,1,2,Counselor_39,57,No
L14918,LinkedIn,MCA,2025-01-02,Yes,Yes,3,2,Counselor_18,33,No
L14919,Website,BA,2025-03-15,Yes,No,5,2,Counselor_10,36,No
L14920,YouTube,MCOM,2025-04-22,No,No,1,2,Counselor_31,28,No
L14921,LinkedIn,MSC,2025-01-18,No,No,0,5,Counselor_44,87,No
L14922,Facebook,BCOM,2025-04-27,No,No,1,1,Counselor_5,25,No
L14923,Referral,MBA,2025-01-13,Yes,No,2,5,Counselor_37,95,No
L14924,YouTube,MBA,2025-01-29,No,No,0,2,Counselor_24,82,No
L14925,Facebook,MA,2025-03-30,No,No,1,5,Counselor_10,28,No
L14926,Referral,BSC,2025-03-04,Yes,Yes,3,3,Counselor_38,77,No
L14927,Facebook,MBA,2025-04-22,Yes,No,1,3,Counselor_27,73,No
L14928,YouTube,BA,2025-04-02,No,No,1,4,Counselor_15,76,No
L14929,Google Ads,PGCP,2025-03-27,No,No,0,4,Counselor_47,20,No
L14930,Referral,PGCP,2025-03-22,Yes,Yes,1,0,Counselor_30,33,No
L14931,Facebook,MCOM,2025-02-18,No,No,0,3,Counselor_42,20,No
L14932,Instagram,PGDM,2025-02-06,No,No,2,1,Counselor_29,40,No
L14933,LinkedIn,MBA,2025-01-03,Yes,No,6,4,Counselor_50,82,No
L14934,Google Ads,BCA,2025-04-21,Yes,No,6,4,Counselor_4,27,No
L14935,WhatsApp,MCOM,2025-02-24,Yes,Yes,1,3,Counselor_21,56,No
L14936,LinkedIn,MBA,2025-04-13,Yes,Yes,5,3,Counselor_37,94,No
L14937,Facebook,BCOM,2025-03-23,Yes,No,2,4,Counselor_44,48,No
L14938,Google Ads,MSC,2025-01-30,Yes,No,2,4,Counselor_8,56,No
L14939,Website,PGDM,2025-04-16,Yes,Yes,1,1,Counselor_47,61,No
L14940,Google Ads,MBA,2025-01-16,No,No,2,5,Counselor_44,84,No
L14941,Website,PGDM,2025-01-28,Yes,No,2,4,Counselor_32,37,No
L14942,Referral,PGCP,2025-01-11,Yes,Yes,3,3,Counselor_44,83,No
L14943,Facebook,MSC,2025-01-21,No,No,1,0,Counselor_31,90,No
L14944,Google Ads,MA,2025-01-28,Yes,Yes,2,0,Counselor_42,24,No
L14945,Google Ads,MSC,2025-03-15,Yes,No,3,5,Counselor_24,21,No
L14946,WhatsApp,MCOM,2025-02-04,Yes,No,3,0,Counselor_27,90,No
L14947,YouTube,MBA,2025-01-22,Yes,Yes,4,2,Counselor_41,24,No
L14948,LinkedIn,MCA,2025-01-02,No,No,2,5,Counselor_40,42,No
L14949,Google Ads,PGCP,2025-01-07,Yes,Yes,4,1,Counselor_10,77,Yes
L14950,LinkedIn,PGDM,2025-02-18,Yes,Yes,2,4,Counselor_16,46,No
L14951,Instagram,MSC,2025-02-01,Yes,Yes,2,0,Counselor_47,67,No
L14952,Website,BSC,2025-03-27,Yes,Yes,5,0,Counselor_44,51,No
L14953,WhatsApp,MBA,2025-03-24,Yes,Yes,5,3,Counselor_8,74,Yes
L14954,Facebook,BCOM,2025-02-19,Yes,Yes,2,5,Counselor_45,80,No
L14955,Instagram,BA,2025-04-11,Yes,No,6,0,Counselor_22,57,No
L14956,Facebook,MBA,2025-03-24,No,No,0,0,Counselor_4,91,No
L14957,LinkedIn,BCOM,2025-04-06,Yes,Yes,3,0,Counselor_38,83,Yes
L14958,WhatsApp,MA,2025-02-08,No,No,0,0,Counselor_13,56,No
L14959,Website,BA,2025-02-04,Yes,Yes,3,5,Counselor_35,95,No
L14960,Google Ads,BSC,2025-02-26,Yes,Yes,5,4,Counselor_30,90,No
L14961,Referral,MA,2025-03-14,Yes,No,2,1,Counselor_29,29,No
L14962,Instagram,BSC,2025-04-12,No,No,1,5,Counselor_31,70,No
L14963,Referral,BSC,2025-03-17,Yes,No,6,0,Counselor_7,60,No
L14964,Instagram,MA,2025-01-05,No,No,1,2,Counselor_47,74,No
L14965,WhatsApp,MCOM,2025-03-19,Yes,Yes,5,5,Counselor_21,73,Yes
L14966,YouTube,PGDM,2025-01-09,Yes,Yes,5,5,Counselor_28,73,No
L14967,LinkedIn,MSC,2025-01-02,No,No,2,5,Counselor_38,60,No
L14968,YouTube,MCA,2025-01-19,Yes,Yes,2,1,Counselor_46,73,No
L14969,Facebook,MA,2025-02-20,Yes,No,5,5,Counselor_33,64,No
L14970,YouTube,MBA,2025-04-23,Yes,Yes,2,5,Counselor_49,46,No
L14971,Facebook,MCOM,2025-02-10,Yes,Yes,5,0,Counselor_19,78,No
L14972,LinkedIn,BSC,2025-05-01,Yes,Yes,1,5,Counselor_50,24,No
L14973,Website,MBA,2025-01-08,No,No,0,3,Counselor_32,51,No
L14974,Website,BCA,2025-02-26,Yes,Yes,1,1,Counselor_24,50,No
L14975,Referral,BA,2025-03-28,Yes,Yes,5,2,Counselor_39,75,Yes
L14976,YouTube,PGDM,2025-02-16,Yes,No,2,0,Counselor_18,44,No
L14977,Google Ads,MA,2025-02-18,Yes,Yes,6,1,Counselor_19,51,No
L14978,Website,BA,2025-03-27,Yes,Yes,6,1,Counselor_45,76,No
L14979,Google Ads,BCOM,2025-03-20,No,No,2,4,Counselor_2,42,No
L14980,LinkedIn,MCOM,2025-04-04,No,No,2,2,Counselor_37,49,No
L14981,YouTube,MBA,2025-02-28,No,No,1,2,Counselor_18,37,No
L14982,Website,BCA,2025-02-05,Yes,Yes,6,1,Counselor_30,30,No
L14983,Website,MA,2025-04-09,Yes,No,3,5,Counselor_30,30,No
L14984,LinkedIn,BCA,2025-01-20,Yes,No,3,1,Counselor_17,66,No
L14985,Instagram,MSC,2025-04-15,Yes,No,3,3,Counselor_40,42,No
L14986,YouTube,MBA,2025-03-10,Yes,Yes,2,4,Counselor_21,62,Yes
L14987,Referral,PGCP,2025-02-25,No,No,0,1,Counselor_32,54,No
L14988,Website,MCOM,2025-01-05,No,No,2,5,Counselor_20,61,No
L14989,YouTube,PGDM,2025-03-23,Yes,No,3,5,Counselor_35,79,No
L14990,YouTube,MBA,2025-04-12,No,No,2,5,Counselor_3,68,No
L14991,Referral,PGDM,2025-01-13,Yes,No,2,3,Counselor_35,51,No
L14992,Instagram,BCA,2025-03-22,No,No,0,1,Counselor_44,92,No
L14993,Facebook,MSC,2025-04-12,Yes,Yes,2,2,Counselor_50,46,No
L14994,Instagram,BCA,2025-02-10,Yes,Yes,3,0,Counselor_49,62,Yes
L14995,Referral,BCA,2025-04-13,Yes,Yes,5,2,Counselor_14,65,No
L14996,Website,BCOM,2025-01-19,No,No,0,5,Counselor_32,64,No
L14997,Website,MCOM,2025-04-30,Yes,No,6,5,Counselor_10,86,No
L14998,Website,BA,2025-02-08,Yes,No,2,5,Counselor_41,52,No
L14999,LinkedIn,MBA,2025-02-14,Yes,Yes,5,2,Counselor_12,69,Yes
L15000,Referral,MBA,2025-01-19,Yes,Yes,2,1,Counselor_32,37,No
L15001,Referral,MSC,2025-02-10,Yes,No,2,4,Counselor_33,52,No
L15002,Instagram,PGDM,2025-04-09,Yes,Yes,2,3,Counselor_7,35,No
L15003,Referral,MA,2025-03-04,Yes,No,1,0,Counselor_28,22,No
L15004,Instagram,MCOM,2025-04-08,Yes,No,1,2,Counselor_17,64,No
L15005,YouTube,PGCP,2025-03-27,No,No,0,1,Counselor_47,36,No
L15006,Referral,MCA,2025-02-19,No,No,0,4,Counselor_5,76,No
L15007,Referral,MSC,2025-04-11,No,No,2,0,Counselor_38,56,No
L15008,Facebook,MBA,2025-01-17,Yes,No,2,4,Counselor_42,80,No
L15009,Google Ads,PGCP,2025-03-22,Yes,Yes,6,5,Counselor_15,76,Yes
L15010,Instagram,MBA,2025-01-30,Yes,No,6,5,Counselor_7,47,No
